[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":8,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":9,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":10,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":11,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":12,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":13,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":14,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":15,"status":15}
[2024-08-09 20:26:48.802] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":16,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":17,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":18,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":19,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":20,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":21,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":22,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":23,"status":15}
[2024-08-09 20:26:48.803] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":24,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":25,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":26,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":27,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":28,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":29,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":30,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":31,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":32,"status":15}
[2024-08-09 20:26:48.804] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":33,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":34,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":35,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":36,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":37,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":38,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":39,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":40,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":41,"status":15}
[2024-08-09 20:26:48.805] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":42,"status":15}
[2024-08-09 20:26:48.806] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":43,"status":15}
[2024-08-09 20:26:48.806] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":44,"status":15}
[2024-08-09 20:26:48.806] [info]  [InstalledAddonsProgressLogger] {"addonId":914482,"progress":45,"status":15}
